intersection_id,time,hour,minute,flow,speed,occupancy,queue_length,signal_phase,green_time,cycle_length,lane_num,is_peak,peak_sensitivity,weather,has_bus_stop,near_school_hospital,target_queue
D,2026-06-01 07:20:00,7,20,691.15,14.26,0.98,40.71,3,42.72,95,4,1,1.2,sunny,1,1,38.59
D,2026-06-01 07:25:00,7,25,714.49,11.9,0.98,38.59,3,44.76,95,4,1,1.2,sunny,1,1,38.46
D,2026-06-01 07:30:00,7,30,754.65,14.76,0.98,38.46,1,35.69,95,4,1,1.2,cloudy,1,1,44.18
D,2026-06-01 07:35:00,7,35,772.49,12.73,0.98,44.18,3,33.26,95,4,1,1.2,cloudy,1,1,58.68
D,2026-06-01 07:40:00,7,40,718.82,10.76,0.98,58.68,1,34.18,95,4,1,1.2,sunny,1,1,63.41
D,2026-06-01 07:45:00,7,45,644.67,8.97,0.98,63.41,1,35.78,95,4,1,1.2,sunny,1,1,61.29
D,2026-06-01 07:50:00,7,50,801.78,5.0,0.98,61.29,1,40.03,95,4,1,1.2,cloudy,1,1,61.17
D,2026-06-01 07:55:00,7,55,691.55,6.05,0.98,61.17,1,40.18,95,4,1,1.2,sunny,1,1,56.12
D,2026-06-01 08:00:00,8,0,660.48,7.22,0.98,56.12,3,40.07,95,4,1,1.2,sunny,1,1,54.1
D,2026-06-01 08:05:00,8,5,736.82,13.22,0.98,54.1,2,38.03,95,4,1,1.2,cloudy,1,1,58.92
D,2026-06-01 08:10:00,8,10,769.4,5.85,0.98,58.92,3,42.13,95,4,1,1.2,cloudy,1,1,56.72
D,2026-06-01 08:15:00,8,15,734.05,8.76,0.98,56.72,1,46.41,95,4,1,1.2,sunny,1,1,50.16
D,2026-06-01 08:20:00,8,20,780.72,14.15,0.98,50.16,1,42.19,95,4,1,1.2,cloudy,1,1,54.9
D,2026-06-01 08:25:00,8,25,892.48,5.58,0.98,54.9,1,46.19,95,4,1,1.2,rainy,1,1,62.18
D,2026-06-01 08:30:00,8,30,727.94,10.54,0.98,62.18,3,44.46,95,4,1,1.2,cloudy,1,1,55.13
D,2026-06-01 08:35:00,8,35,857.26,10.52,0.98,55.13,3,40.08,95,4,1,1.2,rainy,1,1,66.33
D,2026-06-01 08:40:00,8,40,732.25,5.0,0.98,66.33,1,48.84,95,4,1,1.2,sunny,1,1,51.75
D,2026-06-01 08:45:00,8,45,686.44,11.23,0.98,51.75,4,40.39,95,4,1,1.2,sunny,1,1,52.14
D,2026-06-01 08:50:00,8,50,779.52,11.35,0.98,52.14,3,45.5,95,4,1,1.2,cloudy,1,1,48.46
D,2026-06-01 08:55:00,8,55,884.81,6.9,0.98,48.46,4,40.32,95,4,1,1.2,rainy,1,1,63.23
D,2026-06-01 09:00:00,9,0,883.59,6.76,0.98,63.23,1,38.58,95,4,1,1.2,rainy,1,1,79.45
D,2026-06-01 09:05:00,9,5,719.83,5.0,0.98,79.45,2,47.35,95,4,1,1.2,sunny,1,1,67.59
D,2026-06-01 09:10:00,9,10,713.16,7.95,0.98,67.59,3,49.61,95,4,1,1.2,sunny,1,1,51.31
D,2026-06-01 09:15:00,9,15,936.15,13.04,0.98,51.31,1,42.66,95,4,1,1.2,rainy,1,1,72.32
D,2026-06-01 09:20:00,9,20,704.74,7.6,0.98,72.32,4,36.45,95,4,1,1.2,sunny,1,1,69.6
D,2026-06-01 09:25:00,9,25,697.68,5.0,0.98,69.6,3,47.36,95,4,1,1.2,sunny,1,1,61.89
D,2026-06-01 09:30:00,9,30,774.73,8.67,0.98,61.89,1,48.53,95,4,1,1.2,cloudy,1,1,59.12
D,2026-06-01 09:35:00,9,35,718.26,6.91,0.98,59.12,4,43.81,95,4,1,1.2,sunny,1,1,53.25
D,2026-06-01 09:40:00,9,40,729.1,7.51,0.98,53.25,3,41.11,95,4,1,1.2,sunny,1,1,53.01
D,2026-06-01 09:45:00,9,45,725.64,7.09,0.98,53.01,3,44.15,95,4,1,1.2,sunny,1,1,45.68
D,2026-06-01 09:50:00,9,50,886.01,13.67,0.98,45.68,4,41.25,95,4,1,1.2,rainy,1,1,61.45
D,2026-06-01 09:55:00,9,55,734.42,5.0,0.98,61.45,3,39.95,95,4,1,1.2,sunny,1,1,61.14
D,2026-06-01 10:00:00,10,0,482.94,9.47,0.98,61.14,2,25.38,95,4,0,1.2,rainy,1,1,54.59
D,2026-06-01 10:05:00,10,5,538.45,12.28,0.98,54.59,3,33.75,95,4,0,1.2,rainy,1,1,42.52
D,2026-06-01 10:10:00,10,10,539.77,15.3,0.98,42.52,1,43.88,95,4,0,1.2,rainy,1,1,27.76
D,2026-06-01 10:15:00,10,15,408.38,17.59,0.884,27.76,3,34.79,95,4,0,1.2,sunny,1,1,10.23
D,2026-06-01 10:20:00,10,20,436.7,34.68,0.751,10.23,3,33.99,95,4,0,1.2,cloudy,1,1,3.74
D,2026-06-01 10:25:00,10,25,446.0,32.73,0.695,3.74,1,32.48,95,4,0,1.2,cloudy,1,1,6.66
D,2026-06-01 10:30:00,10,30,444.49,34.77,0.778,6.66,1,27.06,95,4,0,1.2,cloudy,1,1,16.84
D,2026-06-01 10:35:00,10,35,460.14,25.01,0.818,16.84,3,41.46,95,4,0,1.2,cloudy,1,1,1.91
D,2026-06-01 10:40:00,10,40,505.33,30.01,0.793,1.91,1,36.18,95,4,0,1.2,rainy,1,1,2.9
D,2026-06-01 10:45:00,10,45,475.4,38.45,0.741,2.9,1,36.77,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 10:50:00,10,50,457.12,35.59,0.661,0.0,2,30.01,95,4,0,1.2,sunny,1,1,4.84
D,2026-06-01 10:55:00,10,55,566.59,25.86,0.859,4.84,4,37.18,95,4,0,1.2,rainy,1,1,10.56
D,2026-06-01 11:00:00,11,0,492.32,28.57,0.812,10.56,1,30.02,95,4,0,1.2,rainy,1,1,10.84
D,2026-06-01 11:05:00,11,5,403.07,30.44,0.69,10.84,1,31.41,95,4,0,1.2,sunny,1,1,2.0
D,2026-06-01 11:10:00,11,10,421.97,36.26,0.693,2.0,3,44.43,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 11:15:00,11,15,452.4,38.97,0.662,0.0,2,34.85,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 11:20:00,11,20,436.26,40.41,0.655,0.0,2,36.32,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 11:25:00,11,25,424.62,39.54,0.672,0.0,4,37.48,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 11:30:00,11,30,411.41,33.71,0.645,0.0,3,24.75,95,4,0,1.2,sunny,1,1,7.05
D,2026-06-01 11:35:00,11,35,490.61,29.27,0.808,7.05,2,33.72,95,4,0,1.2,cloudy,1,1,1.55
D,2026-06-01 11:40:00,11,40,537.51,35.01,0.764,1.55,4,33.53,95,4,0,1.2,rainy,1,1,7.68
D,2026-06-01 11:45:00,11,45,445.91,30.93,0.763,7.68,4,26.58,95,4,0,1.2,cloudy,1,1,15.76
D,2026-06-01 11:50:00,11,50,417.05,27.99,0.757,15.76,4,32.02,95,4,0,1.2,sunny,1,1,6.07
D,2026-06-01 11:55:00,11,55,490.18,35.24,0.796,6.07,1,40.21,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 12:00:00,12,0,408.75,42.94,0.588,0.0,2,45.0,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 12:05:00,12,5,428.45,33.16,0.679,0.0,4,29.96,95,4,0,1.2,sunny,1,1,0.91
D,2026-06-01 12:10:00,12,10,425.69,34.64,0.626,0.91,4,37.71,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 12:15:00,12,15,459.51,33.02,0.701,0.0,1,37.68,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 12:20:00,12,20,530.83,36.63,0.769,0.0,3,37.81,95,4,0,1.2,rainy,1,1,3.79
D,2026-06-01 12:25:00,12,25,525.6,25.62,0.896,3.79,4,32.82,95,4,0,1.2,rainy,1,1,10.59
D,2026-06-01 12:30:00,12,30,416.71,31.31,0.748,10.59,2,32.45,95,4,0,1.2,sunny,1,1,12.44
D,2026-06-01 12:35:00,12,35,461.71,23.69,0.859,12.44,3,37.88,95,4,0,1.2,cloudy,1,1,2.6
D,2026-06-01 12:40:00,12,40,429.13,31.52,0.729,2.6,1,30.02,95,4,0,1.2,sunny,1,1,1.29
D,2026-06-01 12:45:00,12,45,449.84,37.02,0.709,1.29,4,30.71,95,4,0,1.2,sunny,1,1,3.96
D,2026-06-01 12:50:00,12,50,466.62,32.21,0.738,3.96,1,43.44,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 12:55:00,12,55,457.8,40.23,0.775,0.0,4,31.39,95,4,0,1.2,cloudy,1,1,0.82
D,2026-06-01 13:00:00,13,0,418.06,31.76,0.657,0.82,1,35.6,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 13:05:00,13,5,424.2,39.47,0.648,0.0,4,34.61,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 13:10:00,13,10,427.85,44.4,0.604,0.0,4,38.08,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 13:15:00,13,15,400.57,38.12,0.642,0.0,1,29.41,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 13:20:00,13,20,509.88,30.61,0.723,0.0,3,36.42,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 13:25:00,13,25,457.71,36.18,0.742,0.0,4,39.9,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 13:30:00,13,30,495.99,30.45,0.772,0.0,4,33.32,95,4,0,1.2,rainy,1,1,4.34
D,2026-06-01 13:35:00,13,35,538.71,28.77,0.877,4.34,2,38.98,95,4,0,1.2,rainy,1,1,3.78
D,2026-06-01 13:40:00,13,40,432.1,35.16,0.718,3.78,3,30.94,95,4,0,1.2,cloudy,1,1,5.89
D,2026-06-01 13:45:00,13,45,435.78,32.53,0.702,5.89,1,34.71,95,4,0,1.2,sunny,1,1,2.93
D,2026-06-01 13:50:00,13,50,415.4,30.7,0.694,2.93,4,29.66,95,4,0,1.2,sunny,1,1,1.49
D,2026-06-01 13:55:00,13,55,531.64,29.29,0.768,1.49,4,38.71,95,4,0,1.2,rainy,1,1,2.17
D,2026-06-01 14:00:00,14,0,441.43,36.29,0.683,2.17,4,52.78,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 14:05:00,14,5,462.2,39.87,0.698,0.0,2,30.69,95,4,0,1.2,cloudy,1,1,6.39
D,2026-06-01 14:10:00,14,10,410.64,36.48,0.702,6.39,2,34.66,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 14:15:00,14,15,413.48,38.43,0.68,0.0,4,41.52,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 14:20:00,14,20,416.9,35.41,0.704,0.0,2,40.06,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 14:25:00,14,25,447.39,40.57,0.657,0.0,1,32.78,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 14:30:00,14,30,414.59,37.48,0.654,0.0,4,29.7,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 14:35:00,14,35,531.04,29.79,0.744,0.0,3,40.64,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 14:40:00,14,40,431.19,37.49,0.646,0.0,4,28.82,95,4,0,1.2,cloudy,1,1,0.47
D,2026-06-01 14:45:00,14,45,391.4,38.77,0.638,0.47,1,25.57,95,4,0,1.2,sunny,1,1,4.6
D,2026-06-01 14:50:00,14,50,438.08,31.62,0.708,4.6,4,35.04,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 14:55:00,14,55,440.71,32.24,0.695,0.0,1,33.72,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 15:00:00,15,0,431.76,35.31,0.756,0.0,2,32.15,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 15:05:00,15,5,498.69,33.91,0.731,0.0,2,37.46,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 15:10:00,15,10,424.87,35.76,0.679,0.0,4,29.36,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 15:15:00,15,15,422.16,36.01,0.663,0.0,2,23.17,95,4,0,1.2,cloudy,1,1,3.81
D,2026-06-01 15:20:00,15,20,456.57,34.5,0.794,3.81,1,35.1,95,4,0,1.2,sunny,1,1,4.83
D,2026-06-01 15:25:00,15,25,393.61,38.2,0.673,4.83,4,38.09,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 15:30:00,15,30,542.23,29.82,0.816,0.0,3,32.97,95,4,0,1.2,rainy,1,1,5.44
D,2026-06-01 15:35:00,15,35,507.27,28.77,0.788,5.44,2,33.8,95,4,0,1.2,rainy,1,1,2.61
D,2026-06-01 15:40:00,15,40,407.94,34.95,0.701,2.61,4,26.21,95,4,0,1.2,sunny,1,1,3.73
D,2026-06-01 15:45:00,15,45,435.34,34.37,0.678,3.73,4,20.23,95,4,0,1.2,sunny,1,1,14.83
D,2026-06-01 15:50:00,15,50,411.2,25.89,0.782,14.83,2,44.06,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 15:55:00,15,55,450.86,42.39,0.728,0.0,2,37.73,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 16:00:00,16,0,418.98,35.26,0.698,0.0,3,33.76,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 16:05:00,16,5,525.64,33.17,0.733,0.0,3,36.06,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 16:10:00,16,10,519.3,35.57,0.804,0.0,4,31.02,95,4,0,1.2,rainy,1,1,8.38
D,2026-06-01 16:15:00,16,15,415.99,34.08,0.712,8.38,4,28.26,95,4,0,1.2,sunny,1,1,10.61
D,2026-06-01 16:20:00,16,20,547.61,28.3,0.918,10.61,4,33.83,95,4,0,1.2,rainy,1,1,12.13
D,2026-06-01 16:25:00,16,25,445.51,24.62,0.795,12.13,2,24.96,95,4,0,1.2,cloudy,1,1,17.78
D,2026-06-01 16:30:00,16,30,403.56,24.26,0.761,17.78,2,41.01,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 16:35:00,16,35,538.26,39.95,0.802,0.0,3,29.94,95,4,0,1.2,rainy,1,1,8.84
D,2026-06-01 16:40:00,16,40,384.74,34.92,0.672,8.84,1,37.3,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 16:45:00,16,45,438.26,37.41,0.653,0.0,1,28.79,95,4,0,1.2,sunny,1,1,7.29
D,2026-06-01 16:50:00,16,50,454.35,29.15,0.789,7.29,2,38.29,95,4,0,1.2,cloudy,1,1,1.22
D,2026-06-01 16:55:00,16,55,453.64,33.3,0.709,1.22,3,37.51,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 17:00:00,17,0,708.97,27.65,0.957,0.0,4,44.99,95,4,1,1.2,sunny,1,1,12.03
D,2026-06-01 17:05:00,17,5,719.05,18.09,0.98,12.03,4,43.95,95,4,1,1.2,sunny,1,1,18.49
D,2026-06-01 17:10:00,17,10,700.21,26.56,0.98,18.49,1,39.76,95,4,1,1.2,sunny,1,1,28.44
D,2026-06-01 17:15:00,17,15,745.15,17.7,0.98,28.44,2,45.09,95,4,1,1.2,sunny,1,1,33.14
D,2026-06-01 17:20:00,17,20,766.07,12.89,0.98,33.14,1,36.5,95,4,1,1.2,cloudy,1,1,48.27
D,2026-06-01 17:25:00,17,25,889.24,7.12,0.98,48.27,4,35.05,95,4,1,1.2,rainy,1,1,68.12
D,2026-06-01 17:30:00,17,30,714.02,5.32,0.98,68.12,1,41.16,95,4,1,1.2,sunny,1,1,61.27
D,2026-06-01 17:35:00,17,35,868.51,5.0,0.98,61.27,4,50.62,95,4,1,1.2,rainy,1,1,58.97
D,2026-06-01 17:40:00,17,40,691.45,11.96,0.98,58.97,3,38.54,95,4,1,1.2,sunny,1,1,63.2
D,2026-06-01 17:45:00,17,45,678.63,5.0,0.98,63.2,4,45.69,95,4,1,1.2,sunny,1,1,48.2
D,2026-06-01 17:50:00,17,50,699.63,10.59,0.98,48.2,1,38.49,95,4,1,1.2,sunny,1,1,49.45
D,2026-06-01 17:55:00,17,55,725.68,10.72,0.98,49.45,3,38.57,95,4,1,1.2,sunny,1,1,50.4
D,2026-06-01 18:00:00,18,0,806.76,10.59,0.98,50.4,4,46.32,95,4,1,1.2,cloudy,1,1,54.48
D,2026-06-01 18:05:00,18,5,721.48,8.78,0.98,54.48,4,38.85,95,4,1,1.2,sunny,1,1,51.38
D,2026-06-01 18:10:00,18,10,700.49,12.13,0.98,51.38,3,39.71,95,4,1,1.2,sunny,1,1,50.95
D,2026-06-01 18:15:00,18,15,717.13,8.68,0.98,50.95,1,39.23,95,4,1,1.2,sunny,1,1,53.19
D,2026-06-01 18:20:00,18,20,694.15,9.9,0.98,53.19,1,44.31,95,4,1,1.2,sunny,1,1,40.76
D,2026-06-01 18:25:00,18,25,717.27,16.69,0.98,40.76,3,50.15,95,4,1,1.2,sunny,1,1,34.03
D,2026-06-01 18:30:00,18,30,699.19,11.88,0.98,34.03,4,35.27,95,4,1,1.2,sunny,1,1,47.0
D,2026-06-01 18:35:00,18,35,709.7,12.45,0.98,47.0,4,44.18,95,4,1,1.2,sunny,1,1,45.14
D,2026-06-01 18:40:00,18,40,885.16,8.18,0.98,45.14,1,48.51,95,4,1,1.2,rainy,1,1,44.33
D,2026-06-01 18:45:00,18,45,904.81,16.23,0.98,44.33,3,51.78,95,4,1,1.2,rainy,1,1,52.58
D,2026-06-01 18:50:00,18,50,724.35,8.86,0.98,52.58,4,41.96,95,4,1,1.2,sunny,1,1,50.22
D,2026-06-01 18:55:00,18,55,691.59,7.41,0.98,50.22,3,46.0,95,4,1,1.2,sunny,1,1,37.84
D,2026-06-01 19:00:00,19,0,716.44,15.61,0.98,37.84,1,37.87,95,4,1,1.2,sunny,1,1,42.91
D,2026-06-01 19:05:00,19,5,687.44,11.55,0.98,42.91,1,40.81,95,4,1,1.2,sunny,1,1,37.8
D,2026-06-01 19:10:00,19,10,727.64,11.66,0.98,37.8,3,42.34,95,4,1,1.2,sunny,1,1,36.3
D,2026-06-01 19:15:00,19,15,730.35,15.74,0.98,36.3,2,44.31,95,4,1,1.2,sunny,1,1,36.86
D,2026-06-01 19:20:00,19,20,700.22,15.16,0.98,36.86,4,54.56,95,4,1,1.2,sunny,1,1,25.78
D,2026-06-01 19:25:00,19,25,679.12,20.37,0.98,25.78,1,40.89,95,4,1,1.2,sunny,1,1,27.05
D,2026-06-01 19:30:00,19,30,874.18,12.56,0.98,27.05,2,34.78,95,4,1,1.2,rainy,1,1,49.04
D,2026-06-01 19:35:00,19,35,713.45,14.46,0.98,49.04,1,40.43,95,4,1,1.2,sunny,1,1,48.36
D,2026-06-01 19:40:00,19,40,697.67,14.06,0.98,48.36,2,36.03,95,4,1,1.2,sunny,1,1,48.33
D,2026-06-01 19:45:00,19,45,715.15,9.57,0.98,48.33,3,40.31,95,4,1,1.2,sunny,1,1,52.9
D,2026-06-01 19:50:00,19,50,755.14,12.34,0.98,52.9,3,35.25,95,4,1,1.2,sunny,1,1,62.18
D,2026-06-01 19:55:00,19,55,739.48,9.93,0.98,62.18,4,32.98,95,4,1,1.2,cloudy,1,1,70.57
D,2026-06-01 20:00:00,20,0,430.13,5.0,0.98,70.57,1,40.92,95,4,0,1.2,rainy,1,1,39.89
D,2026-06-01 20:05:00,20,5,300.57,17.63,0.851,39.89,3,36.4,95,4,0,1.2,cloudy,1,1,13.08
D,2026-06-01 20:10:00,20,10,283.03,38.38,0.576,13.08,4,33.16,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 20:15:00,20,15,338.35,43.38,0.554,0.0,3,29.23,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 20:20:00,20,20,350.38,32.54,0.529,0.0,3,38.24,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 20:25:00,20,25,310.77,40.55,0.554,0.0,4,24.08,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 20:30:00,20,30,428.19,35.89,0.634,0.0,1,24.7,95,4,0,1.2,rainy,1,1,4.32
D,2026-06-01 20:35:00,20,35,408.63,35.81,0.63,4.32,4,40.03,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 20:40:00,20,40,319.11,39.8,0.553,0.0,3,35.06,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 20:45:00,20,45,327.91,42.36,0.514,0.0,2,35.5,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 20:50:00,20,50,334.25,36.54,0.611,0.0,2,26.61,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 20:55:00,20,55,315.21,35.25,0.571,0.0,1,31.52,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 21:00:00,21,0,401.56,37.05,0.636,0.0,4,37.8,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 21:05:00,21,5,334.79,33.93,0.56,0.0,1,29.58,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 21:10:00,21,10,402.91,41.56,0.613,0.0,4,33.37,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 21:15:00,21,15,316.46,40.98,0.526,0.0,2,34.92,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 21:20:00,21,20,353.58,36.51,0.534,0.0,1,40.28,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 21:25:00,21,25,393.32,38.47,0.664,0.0,3,31.51,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 21:30:00,21,30,312.57,38.07,0.507,0.0,2,33.69,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 21:35:00,21,35,339.51,42.55,0.512,0.0,2,39.38,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 21:40:00,21,40,400.78,35.99,0.618,0.0,1,33.56,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 21:45:00,21,45,401.19,35.74,0.619,0.0,2,31.78,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 21:50:00,21,50,278.04,44.68,0.466,0.0,4,33.6,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 21:55:00,21,55,369.9,40.26,0.58,0.0,4,31.86,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 22:00:00,22,0,290.63,41.43,0.503,0.0,4,39.78,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 22:05:00,22,5,307.08,40.38,0.505,0.0,2,33.25,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 22:10:00,22,10,321.82,44.18,0.561,0.0,1,35.77,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 22:15:00,22,15,337.17,38.29,0.554,0.0,1,37.71,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 22:20:00,22,20,355.74,37.69,0.597,0.0,3,32.92,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 22:25:00,22,25,339.38,39.05,0.564,0.0,4,29.88,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 22:30:00,22,30,291.53,39.83,0.532,0.0,2,28.18,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 22:35:00,22,35,383.07,43.39,0.555,0.0,4,31.26,95,4,0,1.2,rainy,1,1,0.69
D,2026-06-01 22:40:00,22,40,332.49,38.91,0.554,0.69,4,32.42,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 22:45:00,22,45,352.66,34.09,0.561,0.0,3,29.42,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 22:50:00,22,50,422.58,30.23,0.656,0.0,4,35.61,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 22:55:00,22,55,409.28,37.05,0.615,0.0,2,33.83,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 23:00:00,23,0,240.16,43.77,0.446,0.0,3,34.75,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-01 23:05:00,23,5,232.35,37.12,0.41,0.0,1,29.2,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 23:10:00,23,10,157.87,41.45,0.356,0.0,3,38.02,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 23:15:00,23,15,220.8,46.39,0.426,0.0,2,34.37,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 23:20:00,23,20,286.22,44.92,0.514,0.0,4,29.37,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-01 23:25:00,23,25,162.09,45.98,0.327,0.0,3,31.82,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 23:30:00,23,30,253.82,44.33,0.48,0.0,3,31.17,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 23:35:00,23,35,219.02,43.83,0.389,0.0,2,29.83,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 23:40:00,23,40,197.41,41.3,0.418,0.0,2,30.6,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 23:45:00,23,45,200.06,46.11,0.376,0.0,3,35.15,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 23:50:00,23,50,209.9,43.62,0.421,0.0,1,34.62,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-01 23:55:00,23,55,199.79,50.33,0.378,0.0,2,29.41,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 00:00:00,0,0,188.86,42.54,0.399,0.0,3,30.85,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 00:05:00,0,5,221.97,42.94,0.398,0.0,3,34.59,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 00:10:00,0,10,290.6,43.21,0.479,0.0,4,34.24,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-02 00:15:00,0,15,191.53,46.0,0.398,0.0,2,31.69,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 00:20:00,0,20,209.98,45.03,0.423,0.0,4,43.82,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 00:25:00,0,25,223.95,45.57,0.395,0.0,3,31.1,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-02 00:30:00,0,30,207.95,41.68,0.425,0.0,2,38.18,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 00:35:00,0,35,177.95,45.76,0.432,0.0,3,43.51,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 00:40:00,0,40,202.51,41.63,0.364,0.0,2,39.82,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 00:45:00,0,45,208.38,40.85,0.397,0.0,4,33.87,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-02 00:50:00,0,50,214.2,41.21,0.425,0.0,3,37.47,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 00:55:00,0,55,204.74,47.45,0.407,0.0,4,39.54,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 01:00:00,1,0,301.92,44.12,0.484,0.0,3,37.5,95,4,0,1.2,rainy,1,1,0.0
D,2026-06-02 01:05:00,1,5,237.42,44.93,0.447,0.0,2,36.4,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-02 01:10:00,1,10,225.64,37.91,0.421,0.0,4,32.23,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 01:15:00,1,15,203.83,42.98,0.388,0.0,1,35.67,95,4,0,1.2,sunny,1,1,0.0
D,2026-06-02 01:20:00,1,20,220.99,41.88,0.422,0.0,4,37.95,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-02 01:25:00,1,25,248.57,39.8,0.467,0.0,2,32.79,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-02 01:30:00,1,30,247.39,46.32,0.484,0.0,1,36.46,95,4,0,1.2,cloudy,1,1,0.0
D,2026-06-02 01:35:00,1,35,195.78,40.15,0.34,0.0,1,40.31,95,4,0,1.2,cloudy,1,1,0.0
